database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,basisOfRecord,verbatimEventDate,stateProvince,locality,identifiedBy,coordinateUncertaintyInMeters,recordedBy,country,county,.eventDate_empty,year,.year_outOfRange,.summary
IDIGBIO_7017,miridae,-33.53413,148.18533,07f07039-7fcd-4222-bbda-1de5007451f2,preservedspecimen,02/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7018,miridae,-33.71963,148.1496,89b64701-cd2a-4a94-b79c-f7603e4ec475,preservedspecimen,03/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7019,miridae,-33.5356,148.1871,c4d27721-9f29-41e2-ad70-0f328a49a8ef,preservedspecimen,02/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7020,miridae,-33.82466,147.81383,f278a2e5-2c40-4ac7-badf-bdacc3fa7fa5,preservedspecimen,20/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_7021,miridae,-33.22335,148.04638,5a76d906-966f-4080-87e0-24542047a6a8,preservedspecimen,04/04/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7022,miridae,-33.10977,147.92946,66fc4034-15b6-49cf-ab53-dc3576393749,preservedspecimen,19/10/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_7023,miridae,-33.8411,147.81033,69ba9a13-efad-496c-8ce3-915e41ad314d,preservedspecimen,20/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_7024,miridae,-33.30597,148.1841,91c8552e-b34c-4d7c-8c9b-5e8e2cec616c,preservedspecimen,03/04/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7025,miridae,-33.34166,148.23296,e4458479-5a82-4626-a5ff-c6468a0121df,preservedspecimen,02/04/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7026,miridae,-33.77154,147.79983,eb874613-a0dd-4895-ab2c-ca052b3d0825,preservedspecimen,19/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_7027,miridae,-33.71963,148.1496,40ac3dab-0665-47ca-89ce-639656c4835b,preservedspecimen,03/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7028,miridae,-33.01752,147.26625,eaa4c394-606d-473a-b040-9ab19d1a9e87,preservedspecimen,21/02/1998,new south wales,NA,NA,NA,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7029,miridae,-33.01941,147.28608,e05a244d-14d7-47a5-84b6-e74ca377f316,preservedspecimen,21/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7030,miridae,-33.71613,147.11679,e7a6c713-e59a-483c-88c3-84b0f8433e47,preservedspecimen,12/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7031,miridae,-33.00863,147.20466,8572ad8b-267d-4e16-857a-386a774a4e0e,preservedspecimen,23/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7032,miridae,-33.06985,147.1353,7a428653-bbf5-443d-87a6-33ec4409e545,preservedspecimen,19/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7033,wallabicoris pityrodii,-33.0871,119.2456,a920d755-1f03-438d-9e9a-4933802d8a74,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7034,asterophylus rutidosis,-30.3211,121.2851,c51e296a-4450-4fb0-89ba-8be4bfbb0095,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7035,bifidostylus occidentalis,-32.814,121.2114,200e3c0a-511f-4bb5-9fe2-da5613f81aff,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.|silveira|, r.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7036,wallabicoris ellae,-29.9283,121.1231,cb856eb0-b2a5-4d20-9f0b-165eaa833d40,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7037,nysius,-31.9666,122.4667,e14c7677-6d74-4519-8f6e-3ee323df0397,preservedspecimen,NA,western australia,NA,NA,NA,"houston|et, t.f.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7038,myrtophylus calytrix,-27.66,114.24,f33e6744-65e2-4e79-b54b-141dff744a1d,preservedspecimen,NA,western australia,NA,NA,NA,cassis|wall|weirauch|symonds,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7039,rayieria basifer,-34.4,119.4333,aea406ad-e78c-4c40-8052-b750dd396bb8,preservedspecimen,NA,western australia,NA,NA,NA,NA,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7040,miridae,-22.341495,115.027725,bdeffba8-bfdc-4218-90e0-b5c334cb789f,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.|huey|, j.|lima|, k.|wilson|, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7041,miridae,-26.56783,114.13416,4ee5ee86-bec8-4b89-b9ad-2fd81434a3bd,preservedspecimen,NA,western australia,NA,NA,NA,"maroni, p.|tatarnic, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7042,singhalesia,-22.974007,128.161134,52c41612-ac14-48b5-8889-712b0bd1d730,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7043,proteophylus acaciae,-31.2736,119.4922,debfd9ec-7d7d-438a-8d6b-c20a80a3cf46,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis|brailovsky|asquith,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7044,miridae,-21.892018,114.130668,3e3036f9-e803-4b81-a62d-60df193bb755,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|wilson|, n.|lima|, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7045,miridae,-33.09702,147.95727,1f9e5f1e-295e-47ce-bcd1-f82fb22595fe,preservedspecimen,07/10/1998,new south wales,NA,NA,100,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7046,miridae,-33.06072,147.9366,1c0cf190-a2a1-4aa4-81cf-36a3c2adbe6c,preservedspecimen,08/10/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7047,miridae,-33.11558,147.91816,8df6465d-7b8c-4ea3-a21d-12709ff3e68b,preservedspecimen,11/10/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7048,miridae,-33.10125,147.94519,c79d3fc1-65d5-4052-8a23-48616370e054,preservedspecimen,09/10/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7049,miridae,-33.0923,147.96766,2af093c3-3523-4751-b518-c168192242f0,preservedspecimen,08/10/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7050,miridae,-33.09599,148.03277,94640f9c-874c-4608-8407-739df96d592a,preservedspecimen,10/10/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7051,miridae,-33.76136,147.81525,70863b7f-be78-4088-9dc2-70f6c84ff86f,preservedspecimen,06/11/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7052,miridae,-33.82466,147.81383,9aab6b8f-3bb0-48b8-bf39-518f64178990,preservedspecimen,05/11/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7053,miridae,-33.42279,147.25344,31de33a7-9a9e-4eda-8060-649c0f1d0355,preservedspecimen,12/12/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7054,myrmecoridea,-33.54257,147.27582,a9b88c73-ae7b-401b-b429-07469493f0ed,preservedspecimen,08/12/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7055,wallabicoris dicrastyli,-24.8833,113.65,48ff0ae7-65b7-4471-b663-389d4735dfa6,preservedspecimen,NA,western australia,NA,NA,NA,"snell, a.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7056,miridae,-33.06985,147.1353,f14ebc5e-b564-4205-b4d4-1fbe090b1750,preservedspecimen,09/02/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7057,miridae,-33.01077,147.21941,f3516971-6016-4f40-9569-89b83e9b0df5,preservedspecimen,12/02/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7058,miridae,-33.22335,148.04638,071f6804-7a68-4aa4-a587-639b0d67cf31,preservedspecimen,09/04/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7059,miridae,-33.30652,148.21608,a2a235c6-2e73-4030-9b0d-f95bd37b1d74,preservedspecimen,10/04/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7060,miridae,-33.30652,148.21608,5f913296-e7e6-4a33-b8a4-97a3a345a051,preservedspecimen,10/04/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7061,miridae,-33.14271,148.22377,e58c4071-4da4-404d-a0ea-b0242e6b348a,preservedspecimen,08/04/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7062,campylomma liebknechti,-24.4166,118.9333,185cd742-ae52-4735-8212-a9cea713383a,preservedspecimen,NA,western australia,NA,NA,NA,"houston|, t.f.|hanich|, b.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7063,miridae,-22.267109,113.941531,49d788a5-25a7-4328-878e-57d209d1fa73,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.|huey|, j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7064,creontiades dilutus,-31.55,159.0833,d69087b6-d6a0-4ad8-81b5-3f34988fbacd,preservedspecimen,1962-12-16-1962-12-25,new south wales,NA,NA,5000,"tindale, b. norman",australia,NA,TRUE,1962,TRUE,TRUE
IDIGBIO_7065,creontiades dilutus,-29.2333,137.9,cc7ad5f3-5dd1-4600-8bfa-e62aa929c076,preservedspecimen,21/04/1955,south australia,NA,NA,5000,"gross, g. f|south australian museum",australia,NA,TRUE,1955,TRUE,TRUE
IDIGBIO_7066,creontiades dilutus,-34.8667,138.7,e499acb2-d24e-4eed-aff6-d71d3d408ad6,preservedspecimen,07/10/1973,south australia,NA,NA,5000,"szent-ivany, j.j. h",australia,NA,TRUE,1973,TRUE,TRUE
IDIGBIO_7067,creontiades dilutus,-34.13,137.45,7bd54857-68fa-4513-98b0-ddf3ff746f15,preservedspecimen,05/12/1956,south australia,NA,NA,5000,"lawson|mitchell, p.f.|scott, f.j.|d, t.",australia,NA,TRUE,1956,TRUE,TRUE
IDIGBIO_7068,creontiades dilutus,-29.25,137,d8e1e7d8-e399-42ac-8ed2-1b04faabdfa6,preservedspecimen,23/04/1955,south australia,NA,NA,5000,"gross, g. f|south australian museum",australia,NA,TRUE,1955,TRUE,TRUE
IDIGBIO_7069,creontiades dilutus,-35.3331,138.45,aad841a1-b3b1-4cd5-97fd-ae65f5c02c6b,preservedspecimen,23/09/1959,south australia,NA,NA,5000,"gross, g. f|south australian museum",australia,NA,TRUE,1959,TRUE,TRUE
IDIGBIO_7070,wallabicoris halganii,-32.0734,112.6166,19a2f864-ebc0-4ec7-b7f9-27e3a18fa777,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7071,creontiades dilutus,-14.51667,133.366669,9917df02-7af8-4896-a3b5-c056d0e7b306,preservedspecimen,20/12/1967,northern territory,tindal (general),NA,10000,"vestjens, w.",australia,NA,TRUE,1967,TRUE,TRUE
IDIGBIO_7072,grandivesica cassisi,-30.06,120.65,ebc24de3-d5d6-459c-adca-dc104d308edc,preservedspecimen,NA,western australia,NA,NA,NA,"cheng|, m.|symonds|, c.|taylor|, g.s.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7073,creontiades dilutus,-23.21667,144.0667,4a98ed50-3fae-45f5-ae3f-7e20264d6fec,preservedspecimen,22/10/1975,queensland,"darr river, 31km nw by n longreach",NA,10000,"upton, m.s.",australia,NA,TRUE,1975,TRUE,TRUE
IDIGBIO_7074,acaciacapsus emeraldensis,-26.666667,150.633333,0776ac3e-cf60-4d95-a0bd-2c5bcc3c83c6,preservedspecimen,NA,queensland,"charley's creek, chinchilla",NA,NA,NA,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7075,monospiniphallus bignoniiflori,-26.44062,146.1584,f79b67b1-48b4-4019-9896-49c0995ffb2f,preservedspecimen,01/11/1998,queensland,10.8 km nw of charleville,NA,NA,NA,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7076,creontiades dilutus,-31.433331,131.883331,ca518be2-5db3-43f2-90ad-e5d62f750dba,preservedspecimen,02/05/1968,south australia,58 miles e of arbor,NA,10000,"common|, i.f.b.|upton|, m.s.",australia,NA,TRUE,1968,TRUE,TRUE
IDIGBIO_7077,scholtzicoris linnavuorii,-27.47,114.71,fce3ea39-ea74-4b6b-8ca9-e57ef91eaa24,preservedspecimen,NA,western australia,NA,NA,NA,cassis|wall|weirauch|symonds,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7078,wallabicoris cassisi,-29.9283,121.1231,c5f43899-61ab-443e-825d-345589c33819,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7079,campylomma seminigricaput,-31.96527,141.45111,377685d1-421f-42b9-a6f9-15e0c9bf9f28,preservedspecimen,1924-03,new south wales,NA,NA,10000,"shepherd, f.w.",australia,NA,TRUE,1924,TRUE,TRUE
IDIGBIO_7080,miridae,-34.066,151.14166,08ff5985-4bc6-41ea-ab99-9fa14a0ece54,preservedspecimen,27/02/1989,new south wales,NA,NA,10000,"cassis, a. gerasimos|australian museum|science",australia,NA,TRUE,1989,TRUE,TRUE
IDIGBIO_7081,miridae,-34.066,151.14166,73f0c00f-d719-4e40-81cb-d9cfc7774caf,preservedspecimen,27/02/1989,new south wales,NA,NA,10000,"cassis, a. gerasimos|australian museum|science",australia,NA,TRUE,1989,TRUE,TRUE
IDIGBIO_7082,miridae,-31.85805,152.7186,bbfd958c-e211-4475-a61f-6957cd66546d,preservedspecimen,03/12/1990,new south wales,NA,NA,10000,"williams, g.a.",australia,NA,TRUE,1990,TRUE,TRUE
IDIGBIO_7083,miridae,-33.733,148.466,47226ed9-ec2d-4cb3-b049-ef5574da51af,preservedspecimen,06/10/1980,new south wales,NA,NA,10000,"mcalpine, k. david|australian museum|science",australia,NA,TRUE,1980,TRUE,TRUE
IDIGBIO_7084,miridae,-31.85,152.383,2274426e-3163-4083-bb11-a2c2de1d9e02,preservedspecimen,06/12/1990,new south wales,NA,NA,10000,"williams, geoff|australian museum|science",australia,NA,TRUE,1990,TRUE,TRUE
IDIGBIO_7085,miridae,-22.351967,127.769384,e67ceb7e-9b18-461e-8e5f-6ce5a32b7de9,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7086,coridromius chenopoderis,-29.99833,144.40972,f3de1a89-d8c3-4f2b-b714-2d15c6d7116e,preservedspecimen,02/11/1998,new south wales,NA,NA,100,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7087,xiphoidellus aureus,-32.0638,116.0833,1100d725-ca7f-475c-b981-e9499136fccd,preservedspecimen,NA,western australia,NA,NA,NA,"cassis, g.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7088,sejanus,-30.166,115.833,a43264da-5a38-48b5-944d-c376c744e2a9,preservedspecimen,08/09/1990,western australia,NA,NA,10000,"cassis, a. prof gerasimos|university of new south wales",australia,NA,TRUE,1990,TRUE,TRUE
IDIGBIO_7089,creontiades dilutus,-20.4,115.5667,b6e06567-530a-4648-8d00-2a6e71cee44b,preservedspecimen,10/11/2005,western australia,"cocoa beach, trimouille id., monte bello islands",NA,10000,"campbell, t.g.",australia,NA,TRUE,2005,TRUE,TRUE
IDIGBIO_7090,wallabicoris,-30.35,117.1167,e9963e97-1a1b-495f-8460-4ca84fa5dabc,preservedspecimen,NA,western australia,NA,NA,NA,"mcmillan, r.p.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7091,miridae,-18.27,146.02,ff24db03-8ad1-45d4-9ea7-493b28a848aa,preservedspecimen,2017-07-25t00:00:00\2017-07-25t00:00:00,queensland,cardwell,NA,NA,"cookson, j. lawrence",australia,NA,TRUE,2017,TRUE,TRUE
IDIGBIO_7092,miridae,-20.52,145.4,abb1b25d-ce91-402c-9b46-e3c04461b511,preservedspecimen,2017-07-08t00:00:00\2017-07-08t00:00:00,queensland,pentland,NA,NA,"cookson, j. lawrence",australia,NA,TRUE,2017,TRUE,TRUE
IDIGBIO_7093,melaleucoides,-27.5616,115.2432,460da821-c207-4518-ad95-b55567e9de2f,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7094,wallabicoris newcastelii,-29.9283,121.1231,ed9b6319-a4e1-4131-90ca-6a6e097423fd,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7095,miridae,-33.79105,147.73805,729b4027-fc56-4d5b-9da2-24093d4649ff,preservedspecimen,06/11/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7096,miridae,-20.710809,119.340251,4ed3a92c-aaa1-41a0-babb-94c219f735c0,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|huey|, j.|harvey|, m.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7097,miridae,-33.55863,148.19671,f358aef8-32c9-46dd-9137-33ded5b9be86,preservedspecimen,05/01/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7098,melaleucoides,-29.8073,115.2699,54ebe564-cb8d-43f5-b9c2-39ecf30cd5b4,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7099,miridae,-33.01752,147.26625,2a2070e2-e7ac-4f09-adf0-b9f5cc219c9e,preservedspecimen,11/02/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7100,miridae,-33.05766,147.12857,fb681ed4-5b46-4261-9eec-fb0288d859ad,preservedspecimen,09/02/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7101,miridae,-33.02374,147.21194,c979caff-8a73-4dbf-84bd-dcfe2ea188f9,preservedspecimen,10/02/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7102,miridae,-33.10125,147.94519,769654ed-428e-4c1e-b642-e059707b54c4,preservedspecimen,09/10/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7103,miridae,-33.66763,147.11741,bc5bd558-abd1-4298-8c38-ccca7b07db26,preservedspecimen,11/03/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7104,miridae,-33.30652,148.21608,f249de36-8615-468b-abcb-cbfd90eac92f,preservedspecimen,10/04/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7105,miridae,-33.30541,148.16946,b2ef5ff3-f682-42c0-bcaf-20f3d56d6f66,preservedspecimen,07/04/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_7106,miridae,-33.53021,147.27874,dfab2132-b7de-4019-99e4-f21b52af4ada,preservedspecimen,08/01/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_7107,proteophylus petrophile,-29.9025,115.2432,e91c9ee9-5875-44b9-9fbe-61f5627be132,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7108,miridae,-16.0733,127.15861,b5c4b7eb-1280-41e5-9345-cf3cdca37e0d,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.s.|, a.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7109,melaleucoides,-27.44756,114.6867,64179158-8946-4b63-8f33-cf5627a71ddd,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7110,melaleucoides,-27.5616,114.4376,e8a97033-c55e-4748-9736-b80aebb14504,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7111,wallabicoris waitzii,-33.0678,120.0964,f6f8372c-f279-42f9-b0a3-48d9343f7ae2,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.|silveira|, r.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7112,pulvillophylus ecdeiocoleae,-29.17,116.54,1d19bcb8-aa6a-4709-b94f-b80e118d0ad5,preservedspecimen,NA,western australia,NA,NA,NA,"symonds, c.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7113,miridae,-28.81504,129.53345,93791fdb-6274-495d-8080-f415515231c3,preservedspecimen,NA,south australia,NA,NA,NA,"tatarnic, n.|cheng, m.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7114,miridae,-22.753728,118.410667,b62ba616-cf31-4ebe-91c5-72c18e4aaa86,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7115,melaleucoides,-29.8073,115.2699,bd3a244e-a33e-4cfb-a5be-7b67d9627010,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7116,melaleucoides pileanthicola,-27.44756,114.6867,8627f24d-c2bb-432e-a248-990a01c73905,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7117,miridae,-29.113625,129.541267,d5e1005a-3b18-4430-b39d-937c2c952371,preservedspecimen,NA,south australia,NA,NA,NA,"tatarnic, n.|cheng, m.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7118,melaleucoides,-27.4475,114.6867,842f61e8-ccb7-4266-b8b7-08acd8b4f9c0,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7119,miridae,-26.5696,114.10945,595631e6-d8c5-4523-91bc-410c1ddadcae,preservedspecimen,NA,western australia,NA,NA,NA,"maroni, p.|tatarnic, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7120,nysius,-21.8833,120.1167,f114acd3-69bd-41c0-a1c6-1cddc5a63183,preservedspecimen,NA,western australia,NA,NA,NA,"douglas|, a.m.|, m.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7121,miridae,-22.81222,127.83119,e475b713-2af4-4dc4-898e-ed2c5b7f998f,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7122,nysius,-32.0333,115.9667,411b467f-c9c1-4150-9970-580efccbe5d4,preservedspecimen,NA,western australia,NA,NA,NA,"houston, t.f.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7123,miridae,-22.739113,118.410885,90fde8db-93b7-4575-80fe-180380ad8916,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7124,miridae,-29.113625,129.541267,626edf55-342d-4052-bfaf-6a294a27d539,preservedspecimen,NA,south australia,NA,NA,NA,"tatarnic, n.|cheng, m.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7125,melaleucoides,-29.8073,115.2699,3afda8d5-0c0b-48af-94a5-b027c1d82e5c,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
