database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,basisOfRecord,verbatimEventDate,stateProvince,locality,identifiedBy,coordinateUncertaintyInMeters,recordedBy,country,county,year
IDIGBIO_9930,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,5fa12c90-deea-445c-9e02-f8437529e081,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9931,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,ff6b14c8-f269-4ed5-8a01-49070f7eadb7,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9932,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,3e33cafa-90da-499c-b134-d66715b7c80d,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9933,miridae,-29.96211,121.13224,07934495-c90e-4f0c-9874-6da6d0a94fc1,preservedspecimen,24/10/1996,western australia,NA,NA,100,NA,australia,NA,1996
IDIGBIO_9935,nysius,-41.024,147.009,2491ea5a-1713-4fdf-aed5-acea54d96524,preservedspecimen,19/03/2021,tasmania,stony head military training area: north-south road: 'spider plains north' to west,NA,1000,"forster, l.g.",australia,NA,2021
IDIGBIO_9936,niastama punctaticollis,-41.5136,147.6614,9ac0dee5-9630-4c1e-8110-3e497e3f9279,preservedspecimen,10/02/2022,tasmania,ben lomond national park: watchtower lookout environs,NA,100,"grove, s.j.",australia,NA,2022
IDIGBIO_9937,pulvillophylus rossi,-31.62314,117.64027,2f09dc86-ee39-42b0-8a57-690629bfea30,preservedspecimen,15/09/1962,western australia,5 mi w of kellerberrin,NA,NA,e.s. ross & d.q. cavagnaro,australia,NA,1962
IDIGBIO_9938,pulvillophylus rossi,-31.62314,117.64027,5eaabd64-6b0d-4fc2-a965-28607aec8aa3,preservedspecimen,15/09/1962,western australia,5 mi w of kellerberrin,NA,NA,e.s. ross & d.q. cavagnaro,australia,NA,1962
IDIGBIO_9939,melaleucaphylus glomeratae,-23.53956,133.8807,125b6a84-5b54-4097-81cc-ec986cc51b95,preservedspecimen,28/10/1962,northern territory,11 mi n of alice springs,NA,NA,ross and cavagnaro,australia,NA,1962
IDIGBIO_9940,melaleucaphylus glomeratae,-23.53956,133.8807,aaf5a1bd-0b52-4c34-b96c-586477fa4a7b,preservedspecimen,28/10/1962,northern territory,11 mi n of alice springs,NA,NA,ross and cavagnaro,australia,NA,1962
IDIGBIO_9941,melaleucaphylus glomeratae,-23.53956,133.8807,c8dcf2b7-16a6-454f-a6f5-01c94efcc62b,preservedspecimen,28/10/1962,northern territory,11 mi n of alice springs,NA,NA,ross and cavagnaro,australia,NA,1962
IDIGBIO_9942,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,12ac9556-ed0d-49e6-9e7d-30f87ebbf0ef,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9943,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,f3b91ac8-0f07-473b-bda9-875549115555,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9944,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,8b1725a7-9d85-4f81-8203-0f3f28591818,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9945,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,75426a8c-87a3-4196-92a2-6f9a9037007b,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9946,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,34790a7e-4ef3-457f-9663-3022607df59d,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9947,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,4b16193e-b9a8-4645-883f-4fd45ba86e90,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9966,melaleucaphylus glomeratae,-23.53956,133.8807,764cfb3d-0530-40a7-aec9-a595a8c06cf7,preservedspecimen,28/10/1962,northern territory,11 mi n of alice springs,NA,NA,ross and cavagnaro,australia,NA,1962
IDIGBIO_9967,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,6ed985aa-e80d-4952-a807-becb8308a9d7,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9968,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,f6521d40-26b9-4c1f-a77d-e419c552adb8,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9969,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,31b916e1-9a40-4d86-a925-dc2ba73fd693,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9970,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,1133640c-7564-4167-9aeb-429a405334e4,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9971,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,b05d6587-418d-4993-a589-90444eacfdf2,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9972,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,2d6f8cbe-220b-44db-94a6-5b8d225d67a5,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9973,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,09ddf2d4-d99a-4b56-955c-a6bdb489fe99,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9974,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,f5d862e2-e8d5-4eba-9ba2-216f5fec140a,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9975,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,be46cb87-dfcf-4e04-811a-3c4d5a2b4170,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9976,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,29d592fe-3001-461f-9850-3d94a1ea9a3b,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9977,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,f8437cf8-3741-4ab0-9943-df495d330447,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9978,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,70025759-585a-48c5-88f9-b3a74cebd505,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9979,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,9586eb9b-3b14-46fd-a2cf-1eb21d6dbd5e,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9986,miridae,-41.511,147.629,4e291a1a-6ad1-4c23-854c-314f7cd5c94d,preservedspecimen,08/02/2022,tasmania,ben lomond national park: carr villa environs,NA,1000,"grove, s.j.",australia,NA,2022
IDIGBIO_9989,nysius,-40.9942,147.0545,18b08778-0012-4fd9-9284-2b038b6425ed,preservedspecimen,18/03/2021,tasmania,stony head military training area: fothers hill: environs of pond and coast trail to n,NA,100,"forster, l.g.",australia,NA,2021
IDIGBIO_9991,pulvillophylus rossi,-31.62314,117.64027,91ed3752-2422-4828-b88e-203d45aedcb8,preservedspecimen,15/09/1962,western australia,5 mi w of kellerberrin,NA,NA,e.s. ross & d.q. cavagnaro,australia,NA,1962
IDIGBIO_9992,diomocoris sp_ms_nebulosus,-31.95,115.83333,33faa07c-e489-47e0-99bb-fd46122303e5,preservedspecimen,05/09/1962,western australia,"kings park, perth",NA,NA,e.s. ross & d.q. cavagnaro,australia,NA,1962
IDIGBIO_9993,zanchius marmoratus,27.98472,84.319314,53d82b80-d0eb-4eb6-a8a6-450146f93e6a,preservedspecimen,23/11/1961,NA,9 mi w of hitaura,NA,448119,e.s. ross & d.q. cavagnaro,nepal,NA,1961
IDIGBIO_9994,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,811e4507-f1b3-4eee-97fc-9c45bede1480,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9995,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,5ef9522d-e55a-436e-b9ee-d8ab6bae8584,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9996,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,feee498f-7de0-4e3b-bd31-5f46ca7c8577,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9997,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,501d3ce7-1a13-4a05-aee3-78fde66785fa,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_9998,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,809c9028-f767-4832-8061-8a2d95689ac1,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10004,nysius,-41.1335,146.8594,084153cf-865a-4713-8f63-473659133b34,preservedspecimen,09/11/2006,tasmania,bell bay: urban survey site,NA,100,"bashford, r.",australia,NA,2006
IDIGBIO_10005,miridae,-42.9869,147.2037,27f8b244-840d-4310-935b-2ffe02d66c62,preservedspecimen,02/01/2017,tasmania,sandfly: northwest river walk,NA,100,"grove, s.j.",australia,NA,2017
IDIGBIO_10006,nysius,-40.9955,147.0619,c1c2f921-8c56-4423-a7a7-6caab9d120de,preservedspecimen,16/03/2021,tasmania,stony head military training area: majuba track near junction with strait road_sss2,NA,100,"grove, s.j.",australia,NA,2021
IDIGBIO_10007,nysius,-42.8387,147.3765,e4aa3ee9-c88e-4795-b837-783379387746,preservedspecimen,30/12/2016,tasmania,flagstaff gully,NA,100,"grove, s.j.",australia,NA,2016
IDIGBIO_10008,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,cf319432-40fd-4222-8139-50d2a1039c4c,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10009,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,b5a73dba-c4ef-416e-8d6d-c50517955d85,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10010,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,537d3ae5-1af2-470a-b9fe-afb2bfd0aee5,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10011,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,7f19a4bb-18ae-45d9-8efa-c1880e4699cf,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10012,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,8dca5087-9f1f-4038-9844-45bad46ba658,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10013,pseudopantilius australis,-41.9999,146,92c2bc2b-5bbd-40b2-8ba5-b4bff3f86ee3,preservedspecimen,21/01/1975,tasmania,tasmania (unlocalised),NA,1e+06,NA,australia,NA,1975
IDIGBIO_10014,miridae,-42.9752,147.0443,dd019c8a-2e56-4487-9e52-fcb866364cdb,preservedspecimen,26/12/2016,tasmania,lucaston: bakers creek road: rivergums,NA,100,"grove, s.j.",australia,NA,2016
IDIGBIO_10015,miridae,-42.5469,147.9386,193855e0-1f91-4801-bae5-bcb54b4cee61,preservedspecimen,18/12/2019,tasmania,triabunna: spring bay mill: windlass bay beach,NA,100,"grove, s.j.",australia,NA,2019
IDIGBIO_10016,austrocapsus antennatus,-35.05,138.7667,de26daff-4690-4203-822b-94088e530d4f,preservedspecimen,09/11/1952,south australia,NA,NA,2000,"gross, g. f|south australian museum",australia,NA,1952
IDIGBIO_10017,austrocapsus antennatus,-35.0331,138.6669,0972bd80-7707-4289-a504-2a137e31c91b,preservedspecimen,09/11/1964,south australia,NA,NA,2000,"gross, g. f|south australian museum",australia,NA,1964
IDIGBIO_10018,deraeocoris,-42.3495,147.9169,0fe814a0-8d21-47d7-8cad-7ed39a7725a1,preservedspecimen,12/12/2017,tasmania,little swanport: wind song: callitris gulley: sg trapsite,NA,100,"grove, s.j.",australia,NA,2017
IDIGBIO_10019,austrocapsus antennatus,-37.1961,142.5031,19d9cda4-a86b-4c6e-b8be-be85c89da9a7,preservedspecimen,1950-11-,victoria,NA,NA,2000,"tindale, b. norman",australia,NA,1950
IDIGBIO_10021,nysius,-41.6894,146.9062,f8acb769-dac8-4100-841a-5d3f7c6f1bea,preservedspecimen,13/05/2009,tasmania,bracknell: forestry coupe ba368b,NA,100,"bashford, r.",australia,NA,2009
IDIGBIO_10022,acaciacapsus woodwardi,-27.466667,153.016667,a9af80e9-78a6-42a7-8a04-f04f1348740a,preservedspecimen,14/08/1956,queensland,brisbane,NA,NA,NA,australia,NA,1956
IDIGBIO_10025,creontiades dilutus,-35.02,138.62,f005ef73-f834-4565-86de-8869b14163a9,preservedspecimen,06/11/1988,south australia,NA,NA,100,"watt, catherine",australia,NA,1988
IDIGBIO_10026,creontiades dilutus,-33.9661,134.2831,984bc397-8a50-4945-b2d8-fef5239cd622,preservedspecimen,11/01/1969,south australia,NA,NA,5000,"gross, g. f|south australian museum",australia,NA,1969
IDIGBIO_10027,creontiades dilutus,-26.85,151.566666,6423d17c-e7d9-48d7-b538-a9ee6b8abfec,preservedspecimen,29/01/1940,queensland,bunya mts. (general),NA,10000,"geary, n.",australia,NA,1940
IDIGBIO_10028,miridae,-37.73,145.22,c3f732cb-ffdd-4cd6-bc99-67d437793b40,preservedspecimen,2015-01-02t00:00:00\2015-01-02t00:00:00,victoria,warrandyte,NA,10,"cookson, j. lawrence",australia,NA,2015
IDIGBIO_10029,rayieria grandiocula,-36.549999,145.966705,ce04f9ac-611c-4938-857e-237c268a2273,preservedspecimen,18/02/1967,victoria,benalla,NA,NA,NA,australia,NA,1967
IDIGBIO_10030,austrocapsus dallasi,-37.22,142.18,b93e8bbd-91f2-4158-868e-9d24345c9e4e,preservedspecimen,1955-10-28t00:00:00\1955-10-28t00:00:00,victoria,"glenisla, grampians",NA,NA,national museum of victoria,australia,NA,1955
IDIGBIO_10045,nysius,-42.0432,146.5197,0827732d-ff3e-411a-8297-40e8ad5160bb,preservedspecimen,19/02/2014,tasmania,roscarbrough: sedge flats,NA,100,"grove, s.j.",australia,NA,2014
IDIGBIO_10046,miridae,-42.9845,147.542,a97f72a1-7a4c-4451-b683-9f6c7ff225e0,preservedspecimen,27/12/2018,tasmania,clifton beach: hinterland,NA,100,"grove, s.j.",australia,NA,2018
IDIGBIO_10047,nysius,-41.015,146.964,6f14967a-91ae-4e25-96fc-4a435cafb044,preservedspecimen,21/03/2021,tasmania,stony head military training area: seaview road: sentry hut: dune hinterland,NA,1000,"grove, s.j.",australia,NA,2021
IDIGBIO_10048,taylorilygus,-42.8679,147.3849,29d68640-ed5d-45af-9ca9-cdff7d4cb33e,preservedspecimen,03/10/2019,tasmania,clarence: rosny: waverley flora park,NA,100,"grove, s.j.",australia,NA,2019
IDIGBIO_10049,setocoris,-42.114,146.199,23287994-89b8-42bd-90aa-abd1ff092b24,preservedspecimen,19/01/2021,tasmania,cradle mountain – lake st clair national park: lake st clair: shoreline s of pumphouse point,NA,1000,"grove, s.j.",australia,NA,2021
IDIGBIO_10050,pseudopantilius australis,-41.0171,147.0279,398d4cc7-b974-4d83-89c5-3be0a133faac,preservedspecimen,30/11/2020,tasmania,stony head military training area: ryans hill: summit area,NA,100,"grove, s.j.",australia,NA,2020
IDIGBIO_10051,miridae,-42.9439,147.3289,204fb362-9ac7-461a-8f38-6228c82ad587,preservedspecimen,07/01/2021,tasmania,the lea: bushland to north,NA,100,"grove, s.j.",australia,NA,2021
IDIGBIO_10052,taylorilygus,-42.8679,147.3849,7eb89ce7-f0a0-417f-960c-5af70293bb51,preservedspecimen,03/10/2019,tasmania,clarence: rosny: waverley flora park,NA,100,"grove, s.j.",australia,NA,2019
IDIGBIO_10053,niastama punctaticollis,-42.6179,147.2653,4c84c61a-b311-421f-96c8-7c73247dd9c4,preservedspecimen,16/10/2018,tasmania,bagdad: chauncy vale nature reserve: caves area,NA,100,"grove, s.j.",australia,NA,2018
IDIGBIO_10054,melaleucaphylus glomeratae,-23.53956,133.8807,804a7d50-3976-471b-ba47-a0b038b5bfe3,preservedspecimen,28/10/1962,northern territory,11 mi n of alice springs,NA,NA,ross and cavagnaro,australia,NA,1962
IDIGBIO_10055,melaleucaphylus glomeratae,-23.53956,133.8807,3ebe3094-478b-4bb7-a9c9-95f3a2b5fafe,preservedspecimen,28/10/1962,northern territory,11 mi n of alice springs,NA,NA,ross and cavagnaro,australia,NA,1962
IDIGBIO_10056,zanchius marmoratus,27.98472,84.319314,4d84bbce-f2a6-4513-ae2e-7d5bfb3b977e,preservedspecimen,23/11/1961,NA,9 mi w of hitaura,NA,448119,e.s. ross & d.q. cavagnaro,nepal,NA,1961
IDIGBIO_10057,pulvillophylus rossi,-31.62314,117.64027,0c76817c-96b9-4a14-a5a5-9a1865124eef,preservedspecimen,15/09/1962,western australia,5 mi w of kellerberrin,NA,NA,e.s. ross & d.q. cavagnaro,australia,NA,1962
IDIGBIO_10058,pulvillophylus rossi,-31.62314,117.64027,e97860f4-9d0c-47e6-82f3-51f99a16ddb7,preservedspecimen,15/09/1962,western australia,5 mi w of kellerberrin,NA,NA,e.s. ross & d.q. cavagnaro,australia,NA,1962
IDIGBIO_10059,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,d1e64721-8072-4032-afb9-b2149403efe5,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10060,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,c60fee72-5c66-456b-8412-1a0dcaa1c9d2,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10061,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,05ba3f3b-498b-4043-b303-6ea05cfdd161,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10062,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,ac6e3b48-25eb-4553-84eb-190fffb3d3e4,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10063,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,1fb0e945-1500-4d5c-bd61-5e5612191581,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10064,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,26959a5c-876d-4031-9538-5094d3194008,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10065,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,da032189-16b2-40ce-83f0-1c4ed789a47f,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10066,poppiolygus luzonicus,12.35361,121.06666,ff637591-9d09-42c1-a3fd-998678d87c3a,preservedspecimen,17/03/1945,occidental mindoro,san jose,NA,NA,[e.s.] ross & skinner,philippines,NA,1945
IDIGBIO_10067,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,2f3229af-9351-4a36-a0bd-ed2b32ed9785,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10068,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,0fc922aa-c07f-4308-ac85-0bec1f1014ee,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10069,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,592b56ae-19b7-4d63-9089-48bdc8f41ef2,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10070,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,0814de47-da60-42c8-aa74-0bc04f004872,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10071,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,22e56e96-3a34-444f-985d-c1f72a84b8d9,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_10072,rayieria acaciae,-20.4,145.17,b740c15c-d1f8-42f9-ae75-262c9139881a,preservedspecimen,18/05/2005,queensland,41 km s lolworth homestead,NA,NA,NA,australia,NA,2005
IDIGBIO_10073,grandivesica agnew,-26.42171,146.3756,84fdfe26-f982-48ea-91a9-c3f33d5e1e58,preservedspecimen,31/10/1998,queensland,14.2 km e of charleville,NA,NA,NA,australia,NA,1998
IDIGBIO_10074,arafuramiris heath,-11.55,142.46666,aa3506d3-15e3-4942-879f-edf1326d77a0,preservedspecimen,19/06/1993,queensland,24 km nnw heathlands,NA,NA,NA,australia,NA,1993
IDIGBIO_10075,ausejanus arvensus,-42.88892,147.05144,c566c4fa-49a9-4b51-afde-e10eb9d2bfca,preservedspecimen,21/01/2004,tasmania,13.8 km n crabtree on jeffery's track,NA,NA,NA,australia,NA,2004
IDIGBIO_10076,rayieria acaciae,-17.84,144.95,2e465ea0-5f93-4419-81d4-15af542cb9a0,preservedspecimen,22/05/2005,queensland,26.1 km w mt garnet,NA,NA,NA,australia,NA,2005
IDIGBIO_10078,rayieria basifer,-32.07346,122.61663,31bdd0d3-de20-402f-bb5e-d96edad57505,preservedspecimen,23/10/1996,western australia,NA,NA,10,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,1996
IDIGBIO_10079,rayieria albaornata,-29.91913,121.15141,14dbb7dd-21a1-47ef-a09c-8054ba4d611d,preservedspecimen,25/10/1996,western australia,NA,NA,100,"cassis, a. prof gerasimos|university of new south wales",australia,NA,1996
IDIGBIO_10081,rayieria basifer,-33.95172,119.97689,4fe12066-1eda-4835-9a70-c1a460456737,preservedspecimen,28/11/1999,western australia,NA,NA,100,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,1999
IDIGBIO_10082,rayieria acaciae,-22,115.616,d0daaf50-cbfe-49f9-bb67-960e291f4410,preservedspecimen,29/04/2005,western australia,NA,NA,1000,"cassis, a. gerasimos|australian museum",australia,pilbara,2005
IDIGBIO_10083,rayieria basifer,-33.32193,119.81999,db49a6e7-ebb5-43b1-865b-98bde8ef5d4f,preservedspecimen,06/12/1997,western australia,NA,NA,100,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,1997
IDIGBIO_10084,rayieria gearyi,-27.99496,143.82391,317bc0ae-6c38-4602-90a9-b4cd992aa779,preservedspecimen,1941-04,queensland,NA,NA,10000,"geary, n.",australia,NA,1941
IDIGBIO_10085,rayieria kennedyi,-24.666,114.783,38318895-6f5e-40ea-9205-867732c539f7,preservedspecimen,01/11/2004,western australia,NA,NA,10000,"cassis, a. prof gerasimos|university of new south wales",australia,NA,2004
IDIGBIO_10086,rayieria kennedyi,-27.44755,114.68671,e22cfaca-b72c-4284-b395-e605c3766b95,preservedspecimen,30/10/1996,western australia,NA,NA,100,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,1996
IDIGBIO_10087,helopeltis (helopeltis) clavifer,-11.84012,142.50341,00e1d6be-1f64-443a-88fa-2b380b22cb3b,preservedspecimen,22/03/1992,queensland,NA,NA,1e+05,"cassis, a. gerasimos|australian museum",australia,cape york peninsula,1992
IDIGBIO_10088,acaciacapsus lolworthensis,-20.35,146.033333,2df2830a-6ed1-42aa-b7e2-c1fc28788e70,preservedspecimen,18/05/2006,queensland,3.2 km s lolworth homestead,NA,NA,NA,australia,NA,2006
IDIGBIO_10089,grandivesica agnew,-26.42171,146.3756,2bd4c05d-4433-4596-b60f-eb75d2b3ec1e,preservedspecimen,31/10/1998,queensland,14.2 km e of charleville,NA,NA,NA,australia,NA,1998
IDIGBIO_10094,pseudopantilius australis,-35.8,136.6,e03da236-8c37-45f1-9a18-067ecbc09869,preservedspecimen,19/10/1951,south australia,NA,NA,2000,"gross, g. f|south australian museum",australia,NA,1951
IDIGBIO_10095,pseudopantilius australis,-34.93,138.6,6244d9b5-6ce6-4f92-bd15-75ce3eccf114,preservedspecimen,20/11/1964,south australia,NA,NA,5000,"gross, g. f|south australian museum",australia,NA,1964
IDIGBIO_10096,niastama obscuritarsis,-35.02,138.6,233f97f5-4f67-4f28-80d9-cdf5c0a80b40,preservedspecimen,1968-10-01-1968-10-10,south australia,NA,NA,2000,"kowanko, a",australia,NA,1968
IDIGBIO_10097,creontiades dilutus,-24.0669,132.2669,db25591c-f9fa-4f3c-a37c-b9e86b5d56e4,preservedspecimen,1958,northern territory,NA,NA,5000,"woolcock, a. g",australia,NA,1958
IDIGBIO_10098,creontiades dilutus,-31.8669,141.4333,74b1b398-b32e-44a5-a543-abbe9e51d90c,preservedspecimen,08/03/1963,new south wales,NA,NA,5000,"dansie, k",australia,NA,1963
IDIGBIO_10099,creontiades dilutus,-30.45,138.95,677bc5e3-eebf-41e6-94ad-9b8825e9eaab,preservedspecimen,1924-11-,south australia,NA,NA,5000,"tindale, hale",australia,NA,1924
IDIGBIO_10100,creontiades dilutus,-34.9833,138.6167,856aefaa-f924-4d0e-b3a3-76ad6b7ba60b,preservedspecimen,23/12/1988,south australia,NA,NA,5000,"southcott, r. v",australia,NA,1988
IDIGBIO_10103,nysius,-42.0977,147.814,fde17858-41d8-4c13-981f-7963c3169b38,preservedspecimen,12/10/1978,tasmania,lake leake: mount connection forestry coupe mc033b,NA,100,"bashford, r.",australia,NA,1978
IDIGBIO_10104,nysius,-41.0335,146.9757,a2d46ac1-c29b-4e64-9c15-d660de1f1bd5,preservedspecimen,21/03/2021,tasmania,stony head military training area: environs of creek at property entrance,NA,100,"grove, s.j.",australia,NA,2021
IDIGBIO_10105,kirkaldyella boweri,-31.722,116.077,b8aed3b7-ca71-4394-b25a-7025541563ba,preservedspecimen,26/10/1987,western australia,"walyunga national park, 40 km ne of perth",NA,NA,m. e. irwin,australia,NA,1987
